X1	X2	Y	Set
0.6163459538267713	-1.0008596414803552	NO	Train
-0.35620591875775043	1.2109350168879602	NO	Train
0.5106776614154251	-1.6225314455449422	YES	Train
0.04803364267764329	0.03682130546736656	NO	Train
0.9767309776077152	0.6137512296435935	YES	Train
1.745296076073978	-0.7579837905582135	YES	Train
-0.6087535247131581	1.5776396415744927	NO	Train
1.4586100890305416	0.16306615467212524	YES	Train
-0.0969654789888564	-1.8937229168466032	YES	Train
1.8118268407744778	0.40779638918978794	YES	Train
-0.8721327176937046	0.283130557336008	NO	Train
-0.6113312144621786	-0.10029741474187356	YES	Train
-0.34021775712463465	-0.568686527588317	NO	Train
1.511760540020397	0.003510803906535088	YES	Train
-0.7723862848671685	1.5502773575446651	NO	Train
-0.2052969438098931	-1.5015146560491894	YES	Train
0.11877619590152903	0.8835498407355779	NO	Train
0.2173799195180165	-0.8832804888986197	YES	Train
2.0277122201468405	-0.47800057312999555	YES	Train
0.36689945759917103	-0.7046034391613846	NO	Train
0.3434339749597322	0.6118905512391178	NO	Train
-0.9180402586542227	-1.7098684676598728	YES	Train
-1.4626876450449169	-0.034617761320115105	YES	Train
0.6439823710226784	0.31742882174891607	YES	Train
-0.3493788679320713	-0.42614205149723766	NO	Train
1.6829264704004943	-0.8373150092641476	YES	Train
-0.4080513789965926	1.6100951250216606	NO	Train
-0.5367321962234769	-1.4921239284388974	YES	Train
-1.3417466680822951	1.3228367640219245	NO	Train
-0.3954269823039904	-1.7757919138331821	YES	Train
-1.7995551492792616	1.4005385682196838	NO	Train
-0.08459192853078512	1.1650813512812168	NO	Train
1.4938518860519494	-0.5742061109405824	YES	Train
-1.3929729418634573	0.3419276972614262	YES	Train
-0.8407045279289913	0.5831724325234767	NO	Train
1.8546493672309978	-0.9441538275198068	YES	Train
0.22994997335792375	-0.5668885449058085	NO	Train
-0.843442150402177	-1.3539226110698908	YES	Train
-0.7398182115786256	-1.4015946215338788	YES	Train
-1.8184035836715946	-1.1842511476629787	YES	Train
1.426973665307378	-0.4135828386152265	YES	Train
0.668192639126707	1.2761490547613166	NO	Train
0.2589548498643166	-0.7233180347975062	NO	Train
-1.0331844136015491	0.6294845961432617	NO	Train
-0.1437661681819411	-1.6034939451876569	YES	Train
-0.6051393120059717	-0.6074689879443588	YES	Train
0.8094909046711546	-1.7569853725461904	YES	Train
-0.08785177440462798	-2.144475986453521	YES	Train
-0.1583616755479694	-1.5947128319188393	YES	Train
0.4432823762103583	0.6282719986918577	NO	Train
-0.934979030403985	-0.5616233735925062	YES	Train
1.1829918321645392	-0.11493365957825404	YES	Train
-0.25292897320351415	-1.061150907245535	YES	Train
-0.6854248844286985	1.7860777089164348	NO	Train
-0.25551276858420374	0.36575424792491434	NO	Train
1.1456509425838945	-0.874617220959086	YES	Train
0.4921260092313354	-1.7043823491396386	YES	Train
0.7468025041564232	0.4482049267662171	NO	Train
-1.1979536895359368	0.3054460755574289	NO	Train
-0.7070470735491523	0.6203593365403228	NO	Train
-0.2986451700159973	-0.300376328418162	NO	Train
1.067621791455648	0.16094140802942303	YES	Train
0.335704504843501	-0.8034555796626683	NO	Train
-1.4379091039283014	-0.48111175090982616	YES	Train
-1.7286047085907152	1.2422327622480722	YES	Train
1.334244088199941	-1.0142062752328842	YES	Train
-0.6298169103788422	0.06192328642529369	NO	Train
0.7605634286685935	0.5814818308276214	NO	Train
-0.8111319703858422	-0.5027080430033571	YES	Train
0.9988357612230029	-1.3328971720073395	YES	Train
-0.01757676815502222	1.444112332771502	NO	Train
-0.4963514379305225	-2.0745739690584535	YES	Train
1.2973756960501868	0.552208729477424	YES	Train
1.0795230600137116	-0.22024420013898635	NO	Train
1.215604037897255	-0.0940342171557232	YES	Train
-1.8293353490986695	1.505845213893959	NO	Train
1.2622423231019932	-0.04567493341837272	YES	Train
-1.095656918534134	0.9144655882706247	NO	Train
-0.09347639341102021	-0.9369281917426957	NO	Train
-0.1366948865103653	1.8285754575121083	NO	Train
0.36796480032511497	-0.6229953739394049	NO	Train
-1.2538083313401311	1.658680914128925	NO	Train
0.517788134471005	-1.68025814813396	YES	Train
-0.564625117192768	-0.9875337624293407	YES	Train
-0.5736329591150764	1.253834268527397	NO	Train
1.7010619955823356	-0.8187964809565075	YES	Train
-0.6420014972186694	0.888280657121881	NO	Train
0.07994627715529969	-0.7869152763390467	NO	Train
-0.35551534136564433	-2.0152522274230122	YES	Train
-0.235532661396302	1.5345184245484973	NO	Train
0.7280424274422987	-0.439821815516311	NO	Train
0.4107987302446212	-1.3868083589579445	YES	Train
1.9215435519428334	-1.3881973743090867	YES	Train
1.3027067073774548	-0.21195619610407912	YES	Train
1.2395471469565893	0.43108811988939155	YES	Train
0.6981627868416327	-0.9614422957954054	YES	Train
0.11512445938511133	0.044552570219239127	NO	Train
-2.2596246378215628	0.39793901569893536	YES	Train
0.02884191721404651	-0.5176032082654738	NO	Train
0.4505106386551943	-0.7117201621252034	NO	Train
0.8701206739984837	-1.0273436099802573	YES	Train
-0.06846219070974974	1.7195690176712217	NO	Train
-0.29205893413599804	-1.6467753295452623	YES	Train
-0.4210867663614691	-0.06139063337741062	NO	Train
1.373012732455848	0.14947767054771868	YES	Train
-0.01422872610431348	1.8327122520654655	NO	Train
0.6891996587683311	-0.13358714803086294	NO	Train
0.708052187072881	-0.0662492498394605	NO	Train
-0.5138131677652316	-1.0929351478240996	YES	Train
-2.0066418312617	0.48074033579500486	YES	Train
0.343447266813872	0.6086433566516743	NO	Train
0.6736079271400739	-0.6121068396899969	NO	Train
1.1227737608853652	-0.1390994092801484	YES	Train
-0.8735157846538142	-0.7995795318580414	YES	Train
0.7819424563756779	-1.7963181675984414	YES	Train
0.8463510370549674	-1.5235158380971099	YES	Train
-0.2687621619655174	1.1461657539835994	NO	Train
-0.13866330715870023	0.7387118100175009	NO	Train
-1.2443087971118985	0.6059094455137184	NO	Train
0.10258842448166085	-0.6310673689486964	NO	Train
0.11461934191303008	0.31977137518177856	NO	Train
0.9551199482300392	1.176405105773998	NO	Train
1.5772658149471845	0.1886507400128922	YES	Train
0.24329788079642756	1.4586433622024044	NO	Train
-1.066944583798004	-1.8834477385006827	YES	Train
0.5237352279065085	0.11497147428948694	NO	Train
-0.2259054177790694	0.8835692827611111	NO	Train
0.5362855797571665	-0.6681074551901661	YES	Train
-0.47664265123645766	-0.5339472652133114	NO	Train
0.9525257768285419	0.39755732006682903	YES	Train
0.8297159588899979	1.0477096800909578	NO	Train
0.4088440956445342	-0.543481610634802	NO	Train
-1.5872198683428822	0.6700555587891759	YES	Train
-1.3109473413484367	0.06399411552486607	YES	Train
0.3360498044041902	1.2194109689422796	NO	Train
-0.6381639883505383	0.47186717641438736	NO	Train
-0.5475772319058773	0.02993049017143727	NO	Train
1.4622987958470433	-1.5855756514923274	YES	Train
0.8990630280496339	-1.6587565228457215	YES	Train
0.9590731231852283	-0.36090925011470965	NO	Train
-1.84242496156708	1.694901092946659	NO	Train
2.158982341418393	-0.8861095529431419	YES	Train
-0.8149442383559482	0.05981644512047261	NO	Train
-1.204630877686624	-1.2916273024693257	YES	Train
-0.4330955692671683	0.7636653982319244	NO	Train
0.7245771644870602	1.215587583121701	NO	Train
-0.8379624148375633	1.645322821551575	NO	Train
-1.532728645539088	0.7987234766087538	YES	Train
-0.13542114891190557	-1.3866028525554355	YES	Train
-1.772472559828576	0.4411228231249552	YES	Train
0.5949185773159148	1.2043434408777602	NO	Train
0.5609014276512125	-1.65013410179369	YES	Train
-0.8334952395428075	-1.2465269081058992	YES	Train
1.094922383053266	-0.474899189683207	YES	Train
1.0993282826831445	-1.4895110228961324	YES	Train
0.5486274736029659	-1.1695720734560677	YES	Train
-0.2331810849789196	0.6967967291442688	NO	Train
-1.1098953505424833	0.473040905207932	YES	Train
-0.19101448066275864	-0.4511075040259612	NO	Train
1.0770169156531284	0.49082954455369754	YES	Train
-2.3430439693771685	0.5613557095030753	YES	Train
0.3120201400216319	0.7310480242241306	NO	Train
1.1549772108307503	1.0500511728103321	NO	Train
-1.567820263636511	1.416870933824258	NO	Train
-0.8577078467735553	0.04820836027057434	NO	Train
0.856967975875603	1.424308951703855	NO	Train
-2.155255824267225	0.5088971981315238	YES	Train
0.9178217869128026	-1.6269530279982407	YES	Train
0.2722779918060202	1.366514531359084	NO	Train
-1.4311443479877908	1.278247085885633	NO	Train
0.3582461610425993	-0.6810644374530733	NO	Train
1.8322862581071815	-1.0823476621698707	YES	Train
1.2544511979395494	1.1722571790963843	NO	Train
1.0688755801146235	-0.3968496817001704	NO	Train
0.06922850247544411	1.5878645773029136	NO	Train
-0.579392445543614	-0.5913847399748776	YES	Train
-0.7669722920945696	1.6036391722795835	NO	Train
-0.6074285233585112	0.8969434069584735	NO	Train
0.7322622123376178	0.773401079914621	NO	Train
-1.1265696192105406	0.47220402474805007	NO	Train
-0.6179692637902079	-1.0608871448460266	YES	Train
0.6886630259242424	0.9358888214242203	NO	Train
0.07653315945994058	0.042797788572193546	NO	Train
-2.158982537047876	1.144513121658247	YES	Train
1.4526285573423678	0.42054656817249564	YES	Train
2.1132088254302897	0.8690233587820924	YES	Train
-0.4231671071466291	-0.35319394649816493	YES	Train
0.30159044204037266	-1.0327138871237087	YES	Train
-0.6154696261719012	-0.7539592341559462	YES	Train
-0.29395483128503674	-0.13251008938748576	YES	Train
-0.27643021282749564	0.9853270924117521	NO	Train
0.9540055328806694	-0.5966688722759942	YES	Train
-0.5184839748174496	1.6847669734938149	NO	Train
0.8467221248564137	1.1530212673897664	NO	Train
-0.3421286186944455	1.5795880918427752	NO	Train
-0.8283533486369054	-1.3285357601824326	YES	Train
-0.07926561483711668	1.7342322654333664	NO	Train
-0.35151556446393334	-1.2046006566253935	YES	Train
1.112301751901439	-0.7002946684586792	YES	Train
0.8283005490837296	1.1898134047137938	NO	Train
-0.3280635663056903	1.8270068119419767	NO	Train
-0.6253746632567845	-0.4151326732813122	YES	Train
0.45435908733063834	-0.7460547121753267	YES	Train
0.5835664673524377	1.4301395005223712	NO	Train
1.5506136594622355	-1.1809875368278897	YES	Train
0.5182539025814055	1.2201920052776498	NO	Train
-0.07657867647711758	-0.8260582190701451	YES	Train
0.10922809205314346	-1.024772030134749	YES	Train
1.5753096190695728	0.8491750556779311	YES	Train
0.43327020295205854	-1.1130289820994925	YES	Train
0.8287320486646889	1.1382538783034173	NO	Train
-0.28154194291719775	-1.601409342205947	YES	Train
-0.05210541430120216	-1.0113267793964502	YES	Train
-1.7198344774274483	-0.013768701471742046	YES	Train
0.6489314689666825	1.6967609107493378	NO	Train
-1.9537203389635014	0.6606118793569514	YES	Train
0.43243678349514525	-1.4806722582187748	YES	Train
-0.13233659336535972	1.1638844249247138	NO	Train
1.6121188770622534	1.769758187120228	NO	Train
-0.615910217103897	-0.16189505783146735	NO	Train
-0.47924313293587095	0.25121074412486954	NO	Train
-0.28728367241992936	0.382805782743021	NO	Train
-0.22186410860480238	-0.18643534026065525	NO	Train
0.5971872160401486	1.2073565155213764	NO	Train
1.195161051417515	0.49087014778293586	YES	Train
0.3066343447961841	-0.9897601566967127	YES	Train
0.46790814116776025	-0.3324894784864181	NO	Train
1.4323662453510497	-1.075286373992783	YES	Train
0.3744077160963328	1.7989476622403153	NO	Train
-0.7632099356739548	-1.4864455910944756	YES	Train
-1.9851700236760064	0.7809304064498769	YES	Train
-0.21999572247538887	-0.9544971985829331	NO	Train
1.994723407084064	-0.6889699992853344	YES	Train
-0.9685688516269506	-1.269946736010653	YES	Train
-0.9842973886934651	0.4422130879246905	YES	Train
1.2822485597389432	0.5257793090345124	YES	Train
-1.0731661032513444	-1.2050274541514856	YES	Train
1.0230451760126644	-0.6088411536075529	YES	Train
0.224563252876602	1.1934759327364117	NO	Train
-0.39240294600876025	1.09958801622435	NO	Train
1.0411166274454577	-0.6209791722933644	NO	Train
0.3503248746071351	0.5792651399518447	NO	Train
-1.381136844089017	-0.20762979734376089	NO	Train
-2.153051508885024	0.07722492552178382	YES	Train
0.5659851677963987	1.4614071325161926	NO	Train
-0.6015682595048756	0.07333254511943907	NO	Train
0.33695510869599926	0.1925127893160845	NO	Train
-0.7089419770244756	0.5090175701747212	NO	Train
-1.6250377503772424	0.12592560344987652	YES	Train
0.37010006272505436	0.6222712605512596	NO	Train
0.9095132278922476	0.25732484432321134	YES	Train
0.9663424445568676	-1.420471637378473	YES	Train
0.004991196319156485	-0.29275747985197104	NO	Train
-2.060409792325299	0.37586492575145225	YES	Train
-0.7287489709231796	0.6761687550416905	NO	Train
-0.5181842356664416	-0.4776924596604273	NO	Train
1.2657232399419178	0.3835674455121206	YES	Train
1.145591767317388	-0.8823711779311343	YES	Train
1.173920018092209	0.018837503751657856	NO	Train
-0.797869086356918	-0.5161422519512195	YES	Train
1.7669655463275091	-0.8820726370109019	YES	Train
0.11569869972549027	-1.4143115566580926	YES	Train
0.27900033573211536	-0.5421279066929056	NO	Train
0.6818970296534205	0.4935202416934901	NO	Train
0.8676650129021447	-0.568134163014205	NO	Train
0.17743180129913944	-1.974533642301571	YES	Train
0.6750393147146301	1.762498091218727	NO	Train
0.005592392408180594	0.6513422047367247	NO	Train
-0.9454639433451895	1.561075397155506	NO	Train
-1.3336977779678008	1.51080852158228	NO	Train
-0.4023288743200526	-1.3832362719002118	YES	Train
-0.4585363983197931	-1.318933874634696	NO	Train
0.6268337335636271	1.3168361605718875	NO	Train
-1.2312280892402445	0.2554275367699535	YES	Train
-0.17511438923546127	-2.011282323386967	YES	Train
-1.440913194514074	1.321748843040498	NO	Train
1.731237548045827	-0.5445875366048708	YES	Train
0.15971170102916438	0.9381258546255976	NO	Train
1.1315861679774484	-0.29167554844840765	NO	Train
-0.7023539992790861	-1.5003027377217735	YES	Train
-0.28023026689151437	-1.153837523704882	YES	Train
-0.9387273347395944	1.021150448530821	NO	Train
0.7427662614260947	-0.20064307305124213	NO	Train
1.0868132256295506	-0.868863606579018	YES	Train
-0.476042808528685	-0.36854548672600945	YES	Train
-0.41148505170192906	-0.6186037861626688	YES	Train
0.7133876634718156	1.3421546621770213	NO	Train
0.5894364383176836	-0.17991433987661423	NO	Train
1.9400394186267806	0.0007141549178347788	YES	Train
1.6454342831320181	-0.08730387786571295	YES	Train
-1.638009953718649	0.5563206269362444	NO	Train
0.6426748358914209	-1.1915864075815794	YES	Train
-0.7063283485284921	-0.20443368106292345	NO	Train
-0.34770003328578936	-0.405124620548089	NO	Train
-0.5693877544957003	-0.3740313224973359	NO	Train
-0.6147436253689345	-0.8541452377680064	YES	Train
-0.5853647461086802	-1.742009153339872	YES	Train
0.38673441090395494	0.9295889203563013	NO	Train
-1.23771132073845	-0.10027767680218991	YES	Train
1.3972935651947065	-0.5032663295062382	YES	Train
0.3246938004965219	0.26975543622594966	NO	Train
-0.650993790378984	1.749472382134839	NO	Train
0.7923353067978735	1.0802129711933273	NO	Train
-1.1912820863953175	-0.7593142809363181	YES	Train
0.416942094793666	1.021058483233358	NO	Train
0.9595101910388438	-0.7718625824650683	NO	Train
-1.8243831614871608	0.20486218063406988	YES	Train
0.5265788451790764	-1.3969729448081292	YES	Train
-1.064821081044921	0.17655950958740252	NO	Train
0.242393601597686	-0.24344052272885483	NO	Train
-2.1420466441329564	0.9226151026602306	YES	Train
-1.7679354538651708	0.2808205874740758	YES	Train
-1.252085475245144	1.5600126993615546	NO	Train
-0.609137280092645	-0.6419612754273495	YES	Train
-1.0712264142791463	-0.11130910801511587	NO	Train
-0.7606728955192431	-0.3420312578141818	YES	Train
0.6809736207674604	-0.7916369131078771	NO	Train
0.6420929086744092	1.8158689851101881	NO	Train
0.10900793900196581	-0.06550389293250876	NO	Train
1.5524453583593727	-0.9516247463539574	YES	Train
1.2938530921900557	-1.3157218891726883	YES	Train
1.2650069324495374	-0.29012706980233377	YES	Train
-0.7453424724761333	-0.2967073239062386	YES	Train
-0.756433974183013	1.5177809613837814	NO	Train
-0.7388398496585338	1.8283371528439396	NO	Train
-1.73069378248757	0.8604914050254312	YES	Train
0.6200381525959403	-0.7252724288691152	YES	Train
-1.9476555433494669	0.7138265996438519	YES	Train
-0.9867835427114924	1.1123470566307383	NO	Train
0.9944825395137958	-0.9613751860713291	YES	Train
1.384459560607686	0.42144586444102805	YES	Train
1.8904776032296544	-0.701040638865947	YES	Train
0.8604451253296614	1.2889347564047817	NO	Train
0.5825285598873072	-0.21641763987454674	NO	Train
-0.7539514225258431	-1.9046591882665278	YES	Train
1.924136050190421	-0.4606071590325838	YES	Train
0.31271919740878323	-0.8712160943015809	NO	Train
0.8971645879885455	-0.60946435245421	NO	Train
1.4338411334590715	1.377182520042738	YES	Train
-2.236454567565343	0.32773721904064	YES	Train
-0.13860273945698168	0.4688453108317753	NO	Train
-0.17147836092690844	-0.6005484110979362	NO	Train
1.3901733119114534	-0.45738097698287256	YES	Train
1.0701760485344038	-0.8900336836578165	YES	Train
-0.6706880102392184	1.461102627335872	NO	Train
-0.6070615435639446	-0.09509579367606955	YES	Train
0.7674298831791326	-0.9686541684251154	NO	Train
-1.6187900559608388	0.8503858697452866	YES	Train
-0.5136952048354417	0.10724170672953794	NO	Train
0.7221152030765245	1.3874152892931875	NO	Train
0.24159200230985886	-1.025178188610921	NO	Train
-0.9142490997905188	0.21053399004346787	YES	Train
0.542875775356449	-0.038580717146076755	NO	Train
-0.13219888909872093	-1.9123770643715226	YES	Train
0.9710044057400894	-1.612767278935223	YES	Train
-1.0327458816648527	-0.7717682555255833	YES	Train
-0.6055722962247284	0.9972224446831726	NO	Train
-0.6020477241036887	-0.46541451854580956	NO	Train
-0.5247478002815968	0.8053141081646871	NO	Train
0.05041857059047906	1.5347396273636822	NO	Train
-0.32644316020243364	-0.5760506963547598	YES	Train
0.23146907935901004	0.6485538940052089	NO	Train
-1.0853954626679394	0.21268444516475016	YES	Train
0.26135838449365967	-1.0691447718047025	YES	Train
-1.829048729435823	0.3225464698323685	YES	Train
-0.4292741802885065	1.0970350309678207	NO	Train
0.4460567886894022	0.37109009228717277	NO	Train
0.03590488097919784	-1.0086598941301008	YES	Train
-0.8301053304713052	1.4046058504934187	NO	Train
-1.226590844516142	1.4540897550482046	NO	Train
0.5539227620077929	1.2173178227306813	NO	Train
-1.6815166368611691	0.21265369480324897	YES	Train
-1.2137359437108528	-1.6034742082606843	YES	Train
-0.385527537863784	0.6170037365077916	NO	Train
1.669960647830317	-0.5544547289363713	YES	Train
0.031798891691750306	-0.8111451991056967	YES	Train
-0.19767347231034887	1.9420436032130655	NO	Train
0.3080918753271737	0.5979554902742207	NO	Train
-0.4427693014863439	-1.2573128541246725	YES	Train
-0.10714582858712837	-0.348820347304153	YES	Train
-0.005658839705727548	-0.370983011182545	NO	Train
0.46812405554278996	1.245828364657471	NO	Train
-0.8719351630849472	0.6870361841915821	NO	Train
-1.0831801616707715	0.49130056149742135	NO	Train
0.7203883584856517	1.2560493167859523	NO	Train
1.075950562222418	-0.3824296948137664	NO	Train
1.723070266876166	-1.3851077356767016	YES	Train
0.823888447508654	-1.6604441048399554	YES	Train
-1.0730246973739317	-0.04106654042264273	YES	Train
-0.3547648123260321	-0.8262883238174501	YES	Train
-0.06429811467484564	-1.1858636357197123	YES	Train
-1.1807724564077156	1.0945693620576964	NO	Train
-0.0414459524706828	-1.6693348898476792	YES	Train
-0.34267663708955237	-0.17310596634402384	NO	Train
-0.2701540263442198	0.1374075891734023	NO	Train
0.5377755218457951	-0.08629784530234196	NO	Train
0.7992354930661183	-1.6035193352699024	YES	Train
0.09749462427102096	1.200019281423977	NO	Train
-1.7766043969654584	0.7371858965976449	YES	Train
-0.6119261093560898	-0.4929962728448648	YES	Train
-0.054879113825227775	-0.7097306036899842	NO	Train
0.7422461901042381	-0.6455683085082037	NO	Train
-1.1013391741396952	1.6320895822635408	NO	Train
-0.4345605077179262	-0.4547999398345388	NO	Train
0.5922057062448666	-1.5255882261639762	YES	Train
0.04528452042794372	-1.5713615576614872	YES	Train
-1.2185063427683134	0.3218087027891818	YES	Train
-1.7229347784739877	1.4045207712255847	NO	Train
-0.764557174295292	-0.4572129621538223	YES	Train
0.13535272248881405	1.2742618271255992	NO	Train
-1.2607303942866142	1.7055055382692494	NO	Train
-1.3533447880491873	0.5934037436726468	YES	Train
0.9539488843760789	-1.5558706564518077	YES	Train
-0.7157044848662962	-0.37195831100558596	NO	Train
-0.4685518415398236	-0.33297041128850235	YES	Train
1.4097075773182515	0.040259414507246113	YES	Train
-0.6892852149047414	-1.1900461209572235	YES	Train
-0.7376646813213596	0.05953389308384903	NO	Train
0.968872817936154	-0.23138436207976912	NO	Train
-1.999018976110007	0.9895964208570948	YES	Train
0.946466202406096	1.1338696855448522	NO	Train
0.07477381433887062	-0.3963485461240594	NO	Train
-0.3026892799171849	-1.6706850748214372	YES	Train
-2.179240623576792	0.38636663660794107	YES	Train
0.13605947262537427	0.06378878715694845	NO	Train
-1.2189615372389901	0.19335660036487887	YES	Train
-0.6455788497403231	0.604892785358705	NO	Train
-0.9620062874392034	-0.47511077457960377	YES	Train
-0.3316615043757573	-0.3117234058475216	YES	Train
-0.11678723146753026	0.48051048260510915	NO	Train
-0.5093288621698792	0.38685315856196395	NO	Train
-0.31077091751211106	2.1203946205725237	NO	Train
-0.46560192055985095	-1.1187313624180046	YES	Train
-0.49494854565286556	1.280603099462769	NO	Train
-1.3953620168371335	0.6951648355195973	NO	Train
0.7886935029076682	1.6221002428090248	NO	Train
1.8772242228206486	1.2135958177866981	YES	Train
-0.656306733523313	-1.8337308356807591	YES	Train
-0.41726963749458784	0.14391140668758043	NO	Train
1.1313766977996293	-0.2842774882960656	NO	Train
0.004678866523474767	0.6134250759430405	NO	Train
-1.5966164275532015	-0.40074995152619025	YES	Train
-0.9819394720270085	1.3003212627237188	NO	Train
0.00802730968479078	-0.1556057742280809	NO	Train
-1.3476860655383627	-0.19185583834959086	YES	Train
0.23903513507576682	1.1614532114805087	NO	Train
0.914496655148925	0.5057821503779265	NO	Train
0.8647435930918471	0.9428342714652005	NO	Train
0.8753927053290512	0.11649501634529522	NO	Train
-0.5219747429456373	1.3378061907731094	NO	Train
0.3818966616756618	-0.9614143575297737	YES	Train
-0.8598121904755391	-0.3621902041399575	YES	Train
-0.2312505134916116	1.5085946989065615	NO	Train
-0.03848460042567649	1.4906031341535089	NO	Train
0.41735807497651206	0.44731383041854844	NO	Train
-0.9628788037284256	-1.0785757625758834	YES	Train
1.665633135960306	0.2291520994377373	YES	Train
0.17850852458424257	1.5320802857814768	NO	Train
1.6659357410260487	-1.1095317406625254	YES	Train
0.22299366654765967	0.5339408509874294	NO	Train
-1.8910086969373672	0.7843642736485152	YES	Train
-1.1640680650965032	1.5486635709899035	NO	Train
1.6277435352906129	0.04264622584075769	YES	Train
-1.0782167652788046	0.28865725336262127	NO	Train
1.576680762532373	-1.3260966862780863	YES	Train
-1.2970425675903583	0.2521600373272158	YES	Train
-0.025723819960140684	-0.07701004842154056	NO	Train
0.6772638324466042	0.14024244795019364	YES	Train
1.075987785345513	0.08354747749127014	YES	Train
1.5245590841980678	-0.28754156315532886	YES	Train
-0.7369843607327065	0.11812338674844203	NO	Train
-0.4188819338813325	-0.36166602716092233	NO	Train
-0.19126821160490826	-1.6964400433171691	YES	Train
0.27537236399145065	1.6608374276924174	NO	Train
0.3950330061725846	-1.862625375334271	YES	Train
-0.3854088158776838	-1.1972155460084455	YES	Train
0.6079520830433298	1.7527000077027914	NO	Train
0.6514872450389759	-2.0122121237256883	YES	Train
-0.5481100750475503	0.2639429965027653	NO	Train
0.5882474710121536	-0.686251421199352	YES	Train
0.11348425762182655	1.293182368275714	NO	Train
0.5635718250436964	1.454919452146512	NO	Train
1.1574644225357529	-0.7713398988296551	YES	Train
-0.15492776293972932	-0.9898980597798104	YES	Train
1.0793305979827463	0.3410721782609083	YES	Train
0.31298047046363503	-0.07102794780886733	NO	Train
-0.5937489717382987	-0.8994478249435918	YES	Train
1.5442781644004366	0.10288172930847336	YES	Train
-0.3967407907346745	-1.9703395281037934	YES	Train
-1.1761340667859133	-1.252316350985443	YES	Train
0.15869508090919054	0.5105161513352002	NO	Train
0.3133588998224797	-0.21900578645655322	NO	Train
1.7136818332388537	0.7111094282134307	YES	Train
-0.6291782092734702	-0.6187485574516819	NO	Train
1.1333022004938884	-1.3383401231141154	YES	Train
